#file;iso639-3;language;;Germanic?;;books;36
xml/nhe-NHENT.xml;nhe;Eastern Huasteca Nahuatl;;;;;
xml/nhg-NHGNT.xml;nhg;Nahuatl, Tetelcingo;;;;;
xml/nhi-NHINT.xml;nhi;Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla;;;;;
xml/nhu-NHUNT.xml;nhu;Noone;;;;;
xml/nhw-NHWBI.xml;nhw;Nahuatl, Western Huasteca;;;;;
xml/nhy-NHYNT.xml;nhy;Nahuatl, Northern Oaxaca;;;;;
xml/nia-NIA.xml;nia;Nias language;;;;;
xml/nin-NINNT.xml;nin;Ninzo language;;;;;
xml/njm-NAGA.xml;njm;Angami Naga;;;;;
xml/nko-NKONT.xml;nko;Nkonya language;;;;;
xml/nld-NBG51.xml;nld;Dutch language;;y;;;
xml/nld-NBV.xml;nld;Dutch language;;y;;;
xml/nnh-NGBM.xml;nnh;Ngiemboon language;;;;;
xml/nno-N11NN.xml;nno;Norwegian Nynorsk;;y;;;
xml/nno-N78NN.xml;nno;Norwegian Nynorsk;;y;;;
xml/nno-NN11.xml;nno;Norwegian Nynorsk;;y;;;
xml/nno-NN85.xml;nno;Norwegian Nynorsk;;y;;;
xml/nob-BM11.xml;nob;Bokmål;;y;;;
xml/nob-BM85.xml;nob;Bokmål;;y;;;
xml/nob-N11BM.xml;nob;Bokmål;;y;;;
xml/nob-N78BM.xml;nob;Bokmål;;y;;;
xml/nop-NOPNTPO.xml;nop;Numanggang language;;;;;
xml/not-NOTNT.xml;not;Nomatsiguenga language;;;;;
xml/npl-NPLNT.xml;npl;Nahuatl, Southeastern Puebla;;;;;
xml/nse-GMN.xml;nse;Nsenga language;;;;;
xml/nsn-NSNNT.xml;nsn;Nehan;;;;;
xml/nso-NSO00.xml;nso;Northern Sotho language;;;;;
xml/nso-NSO51.xml;nso;Northern Sotho language;;;;;
xml/ntp-NTPNT.xml;ntp;Northern Tepehuan;;;;;
xml/nwi-NWINT.xml;nwi;Southwest Tanna;;;;;
xml/obo-OBONT.xml;obo;Manobo, Obo;;;;;
xml/ood-OODNT.xml;ood;O'odham language;;;;;
xml/ote-OTENT.xml;ote;Mezquital Otomi;;;;;
xml/otm-OTMNT.xml;otm;Eastern Highland Otomi;;;;;
xml/otn-OTNNT.xml;otn;Otomi, Tenango;;;;;
xml/otq-OTQNT.xml;otq;Otomi, Querétaro;;;;;
xml/ots-OTSNT.xml;ots;Estado de México Otomi;;;;;
xml/pab-PABNT.xml;pab;Parecís;;;;;
xml/pad-PADNT.xml;pad;Paumarí language;;;;;
xml/pah-PAHNT.xml;pah;Tenharim;;;;;
xml/pao-PAONT.xml;pao;Northern Paiute language;;;;;
xml/pap-PBDC13.xml;pap;Papiamento;;;;;
xml/pbb-PBBNT.xml;pbb;Páez language;;;;;
xml/pdt-PB.xml;pdt;Plautdietsch language;;y;;;
xml/pes-TPV.xml;pes;Iranian Persian;;;;;
xml/pib-PIBNT.xml;pib;Yine language;;;;;
xml/pio-PIONT.xml;pio;Piapoco language;;;;;
xml/pir-PIRNT.xml;pir;Piratapuyo;;;;;
xml/pis-SIDC.xml;pis;Pijin language;;;;;
xml/plg-PLGNT.xml;plg;Pilagá language;;;;;
xml/plg-TSN.xml;plg;Pilagá language;;;;;
xml/pls-PLSNT.xml;pls;Popoloca, San Marcos Tlalcoyalco;;;;;
xml/plt-DIEMD.xml;plt;Malagasy, Plateau;;;;;
xml/plt-DIEM.xml;plt;Malagasy, Plateau;;;;;
xml/plt-MCB.xml;plt;Malagasy, Plateau;;;;;
xml/pne-PNT.xml;pne;Penan, Western;;;;;
xml/poe-POENT.xml;poe;Popoloca, San Juan Atzingo;;;;;
xml/poh-POHNT.xml;poh;Poqomchi' language;;;;;
xml/poh-POK.xml;poh;Poqomchi' language;;;;;
xml/poi-POINT.xml;poi;Highland Popoluca;;;;;
xml/por-ARC09YV.xml;por;Portuguese;;;;;
xml/por-ARC95.xml;por;Portuguese;;;;;
xml/por-ARC.xml;por;Portuguese;;;;;
xml/por-BPT09.xml;por;Portuguese;;;;;
xml/por-NTLH.xml;por;Portuguese;;;;;
xml/prf-PRFNT.xml;prf;Paranan;;;;;
xml/pri-PRINT.xml;pri;Paicî language;;;;;
xml/prs-TDV08.xml;prs;Afghan Persian;;;;;
xml/quc-QUCNNT.xml;quc;K'iche';;;;;
xml/quc-QUCTNT.xml;quc;K'iche';;;;;
xml/quc-QUICH1.xml;quc;K'iche';;;;;
xml/quf-QUFNT.xml;quf;Inkawasi-Kañaris Quechua;;;;;
xml/qug-QCHI04.xml;qug;Chimborazo Highland Quichua;;;;;
xml/quh-QNBNT.xml;quh;Quechua, South Bolivian;;;;;
xml/quh-QUHNT.xml;quh;Quechua, South Bolivian;;;;;
xml/qul-QULNT.xml;qul;North Bolivian Quechua;;;;;
xml/qup-QUPNT.xml;qup;Quechua, Southern Pastaza;;;;;
xml/quy-QAB12.xml;quy;Ayacucho Quechua;;;;;
xml/qvc-QVCNT.xml;qvc;Cajamarca Quechua;;;;;
xml/qve-QVENT.xml;qve;Eastern Apurímac Quechua;;;;;
xml/qvh-QVHNT.xml;qvh;Huamalíes-Dos de Mayo Huánuco Quechua;;;;;
xml/qvi-QUII.xml;qvi;Imbabura Highland Quichua;;;;;
xml/qvm-QVMNT.xml;qvm;Margos-Yarowilca-Lauricocha Quechua;;;;;
xml/qvn-QVNNT.xml;qvn;North Junín Quechua;;;;;
xml/qvs-QVSNT.xml;qvs;Lamas Quechua;;;;;
xml/qvw-QVWNT.xml;qvw;Huaylla Wanca Quechua;;;;;
xml/qvz-QVZNT.xml;qvz;Northern Pastaza Quichua;;;;;
xml/qwh-QWHNT.xml;qwh;Huaylas Ancash Quechua;;;;;
xml/qxh-QXHNT.xml;qxh;Panao Huánuco Quechua;;;;;
xml/qxn-QXNNT.xml;qxn;Northern Conchucos Ancash Quechua;;;;;
xml/qxo-QXONT.xml;qxo;Quechua, Southern Conchucos Ancash;;;;;
xml/qxr-QCA04.xml;qxr;Cañar Highland Quichua;;;;;
xml/rim-RNT.xml;rim;Nyaturu;;;;;
xml/rkb-RKBNT.xml;rkb;Rikbaktsa language;;;;;
xml/rmy-ROM07.xml;rmy;Romani, Vlax;;;;;
xml/rus-CASS.xml;rus;Russian language;;;;;
xml/rus-SYNOD.xml;rus;Russian language;;;;;
xml/sab-SABNT.xml;sab;Buglere language;;;;;
xml/sba-NB89.xml;sba;Ngambay;;;;;
xml/sda-SDA.xml;sda;Toraja-Sa'dan;;;;;
xml/sey-SEYNT.xml;sey;Secoya language;;;;;
xml/sgz-SGZNT.xml;sgz;Sursurunga language;;;;;
